,index,team_id,fixture_id,starting_datetime,fixture_order
984925,984925,35972,10327178,2018-06-13 14:30,33.5
39440,39440,142502,10328908,2018-06-13 14:30,26.5
39502,39502,22146,10330035,2018-06-13 15:00,172.5
28410,28410,60038,2624763,2018-06-13 15:00,17.5
1026660,39438,28069,10328912,2018-06-13 15:00,240.5
1026724,39502,27883,10330035,2018-06-13 15:00,172.5
984870,984870,60038,10331339,2018-06-13 15:00,17.5
39438,39438,25659,10328912,2018-06-13 15:00,122.5
1015632,28410,22307,2624763,2018-06-13 15:00,101.5
984909,984909,28406,10332689,2018-06-13 15:00,5.5
1972092,984870,22307,10331339,2018-06-13 15:00,101.5
984915,984915,25659,5111568,2018-06-13 15:00,122.5
985167,985167,22146,9053308,2018-06-13 15:00,172.5
1972389,985167,27883,9053308,2018-06-13 15:00,172.5
1972137,984915,28069,5111568,2018-06-13 15:00,240.5
1972139,984917,28406,10332691,2018-06-13 15:00,5.5
39460,39460,131756,10329224,2018-06-13 15:30,37.5
1972136,984914,13146,5111670,2018-06-13 15:30,105.5
1026682,39460,13146,10329224,2018-06-13 15:30,105.5
984914,984914,131756,5111670,2018-06-13 15:30,37.5
984872,984872,22061,10331341,2018-06-13 16:00,196.5
984918,984918,22061,9129478,2018-06-13 16:00,196.5
1972094,984872,109266,10331341,2018-06-13 16:00,32.5
1972140,984918,109266,9129478,2018-06-13 16:00,32.5
1971306,984084,14992,10327991,2018-06-13 23:30,67.5
984084,984084,14718,10327991,2018-06-13 23:30,145.5
1971872,984650,14718,10327992,2018-06-13 23:30,145.5
984650,984650,14992,10327992,2018-06-13 23:30,67.5
40603,40603,4339,9053304,2018-06-14 15:00,272.5
1027825,40603,8420,9053304,2018-06-14 15:00,158.5
1026752,39530,8420,10329229,2018-06-14 15:00,158.5
39530,39530,4339,10329229,2018-06-14 15:00,272.5
1026784,39562,9078,10303155,2018-06-15 15:30,86.5
1014396,27174,9078,10303073,2018-06-15 15:30,86.5
984977,984977,28657,4794144,2018-06-16 8:30,63.5
1972199,984977,22336,4794144,2018-06-16 8:30,64.5
1972158,984936,22336,10332709,2018-06-16 8:30,64.5
984936,984936,28657,10332709,2018-06-16 8:30,63.5
1026873,39651,19009,10330670,2018-06-16 11:00,272.5
41223,41223,19009,10330665,2018-06-16 11:00,272.5
1972121,984899,16727,10332053,2018-06-16 12:00,263.5
984708,984708,76702,10330648,2018-06-16 12:00,37.5
984899,984899,27560,10332053,2018-06-16 12:00,50.5
1014511,27289,16727,9053083,2018-06-16 12:00,263.5
39516,39516,156512,10317276,2018-06-16 12:00,19.5
39624,39624,156512,10330647,2018-06-16 12:00,19.5
1971930,984708,19277,10330648,2018-06-16 12:00,58.5
39519,39519,76702,10317277,2018-06-16 12:00,37.5
1026738,39516,156513,10317276,2018-06-16 12:00,19.5
1026846,39624,156513,10330647,2018-06-16 12:00,19.5
1026741,39519,19277,10317277,2018-06-16 12:00,58.5
27289,27289,27560,9053083,2018-06-16 12:00,50.5
984897,984897,161080,10332055,2018-06-16 12:30,13.5
1027112,39890,161079,10320437,2018-06-16 12:30,11.5
39890,39890,161080,10320437,2018-06-16 12:30,13.5
1972119,984897,161079,10332055,2018-06-16 12:30,11.5
985798,985798,19247,10300977,2018-06-16 13:00,100.5
1972100,984878,150028,10331313,2018-06-16 13:00,27.5
1027614,40392,19254,10331315,2018-06-16 13:00,103.5
984999,984999,19244,10300973,2018-06-16 13:00,94.5
40394,40394,19244,10331312,2018-06-16 13:00,94.5
1027612,40390,27567,10331314,2018-06-16 13:00,62.5
1973020,985798,19254,10300977,2018-06-16 13:00,103.5
1028450,41228,150028,10300981,2018-06-16 13:00,27.5
1015432,28210,27567,10300979,2018-06-16 13:00,62.5
1972221,984999,19249,10300973,2018-06-16 13:00,56.5
1027616,40394,19249,10331312,2018-06-16 13:00,56.5
40392,40392,19247,10331315,2018-06-16 13:00,100.5
1016248,29026,5810,2624761,2018-06-16 14:30,311.5
984868,984868,22073,10331340,2018-06-16 14:30,203.5
29026,29026,22073,2624761,2018-06-16 14:30,203.5
1972090,984868,5810,10331340,2018-06-16 14:30,311.5
984869,984869,22051,10331342,2018-06-16 15:00,177.5
27732,27732,22051,4794215,2018-06-16 15:00,177.5
1972230,985008,22247,4794218,2018-06-16 15:00,128.5
984871,984871,8524,10331343,2018-06-16 15:00,259.5
1014954,27732,22246,4794215,2018-06-16 15:00,194.5
985008,985008,8524,4794218,2018-06-16 15:00,259.5
1972091,984869,22246,10331342,2018-06-16 15:00,194.5
1972093,984871,22247,10331343,2018-06-16 15:00,128.5
1015162,27940,8920,10303202,2018-06-16 15:30,161.5
1971951,984729,8920,10330646,2018-06-16 15:30,161.5
28780,28780,11642,9777376,2018-06-16 21:00,202.5
984728,984728,11642,10330571,2018-06-16 21:00,202.5
40553,40553,5919,10332708,2018-06-17 10:00,286.5
1027775,40553,18514,10332708,2018-06-17 10:00,266.5
1027113,39891,18514,10321919,2018-06-17 10:00,266.5
39891,39891,5919,10321919,2018-06-17 10:00,286.5
39887,39887,5909,10331230,2018-06-17 11:00,312.5
1028419,41197,11058,9947467,2018-06-17 11:00,292.5
1027109,39887,11058,10331230,2018-06-17 11:00,292.5
41197,41197,5909,9947467,2018-06-17 11:00,312.5
1028418,41196,19278,10317278,2018-06-17 12:00,59.5
39901,39901,6589,10331235,2018-06-17 12:00,74.5
41206,41206,6589,10317279,2018-06-17 12:00,74.5
1027119,39897,19278,10331236,2018-06-17 12:00,59.5
41196,41196,8949,10317278,2018-06-17 12:00,72.5
1028428,41206,19276,10317279,2018-06-17 12:00,57.5
1027123,39901,19276,10331235,2018-06-17 12:00,57.5
39897,39897,8949,10331236,2018-06-17 12:00,72.5
40435,40435,19184,10331736,2018-06-17 12:30,38.5
1027657,40435,19178,10331736,2018-06-17 12:30,39.5
1027658,40436,19173,10331735,2018-06-17 12:30,38.5
1027728,40506,19178,10320441,2018-06-17 12:30,39.5
40436,40436,27790,10331735,2018-06-17 12:30,39.5
1014531,27309,16292,9903160,2018-06-17 12:30,107.5
40507,40507,27790,10320452,2018-06-17 12:30,39.5
40506,40506,19184,10320441,2018-06-17 12:30,38.5
1028532,41310,16292,10334225,2018-06-17 12:30,107.5
1027729,40507,19173,10320452,2018-06-17 12:30,38.5
40383,40383,27571,10331324,2018-06-17 13:00,66.5
29088,29088,150030,10300976,2018-06-17 13:00,26.5
1015514,28292,16111,10300980,2018-06-17 13:00,94.5
28292,28292,19251,10300980,2018-06-17 13:00,94.5
27116,27116,27571,10300978,2018-06-17 13:00,66.5
26991,26991,19252,10300975,2018-06-17 13:00,97.5
1016310,29088,19245,10300976,2018-06-17 13:00,92.5
26799,26799,19255,10300974,2018-06-17 13:00,93.5
40382,40382,150030,10331325,2018-06-17 13:00,26.5
40380,40380,19252,10331327,2018-06-17 13:00,97.5
40381,40381,19255,10331326,2018-06-17 13:00,93.5
1014338,27116,19250,10300978,2018-06-17 13:00,97.5
1027602,40380,27568,10331327,2018-06-17 13:00,62.5
1027605,40383,19250,10331324,2018-06-17 13:00,97.5
1014213,26991,27568,10300975,2018-06-17 13:00,62.5
1027604,40382,19245,10331325,2018-06-17 13:00,92.5
1027601,40379,16111,10331328,2018-06-17 13:00,94.5
1027603,40381,16142,10331326,2018-06-17 13:00,117.5
1014021,26799,16142,10300974,2018-06-17 13:00,117.5
40379,40379,19251,10331328,2018-06-17 13:00,94.5
1014027,26805,5284,9637388,2018-06-17 13:30,179.5
1027142,39920,5284,10331227,2018-06-17 13:30,179.5
39920,39920,8827,10331227,2018-06-17 13:30,43.5
26805,26805,8827,9637388,2018-06-17 13:30,43.5
1016339,29117,8839,9637386,2018-06-17 14:00,70.5
29089,29089,8813,9637387,2018-06-17 14:00,268.5
1016311,29089,8659,9637387,2018-06-17 14:00,255.5
29117,29117,8777,9637386,2018-06-17 14:00,230.5
39922,39922,8777,10331225,2018-06-17 14:00,230.5
1027116,39894,8643,10331224,2018-06-17 14:00,269.5
1027139,39917,8659,10331226,2018-06-17 14:00,255.5
26803,26803,8678,9637389,2018-06-17 14:00,271.5
39917,39917,8813,10331226,2018-06-17 14:00,268.5
1014025,26803,8643,9637389,2018-06-17 14:00,269.5
39894,39894,8678,10331224,2018-06-17 14:00,271.5
1027144,39922,8839,10331225,2018-06-17 14:00,70.5
1027135,39913,6450,10331206,2018-06-17 15:00,250.5
987234,12,6703,10331204,2018-06-17 15:00,34.5
987240,18,6487,10331200,2018-06-17 15:00,155.5
1028388,41166,6450,10328566,2018-06-17 15:00,250.5
18,18,6496,10331200,2018-06-17 15:00,263.5
41166,41166,6117,10328566,2018-06-17 15:00,293.5
12,12,6471,10331204,2018-06-17 15:00,271.5
39913,39913,6117,10331206,2018-06-17 15:00,293.5
41232,41232,6496,10328569,2018-06-17 15:00,263.5
41230,41230,6471,10328568,2018-06-17 15:00,271.5
11,11,137196,10331205,2018-06-17 15:00,3.5
1028452,41230,6703,10328568,2018-06-17 15:00,34.5
1028454,41232,6487,10328569,2018-06-17 15:00,155.5
987233,11,5627,10331205,2018-06-17 15:00,273.5
41200,41200,137196,10328564,2018-06-17 15:00,3.5
1028422,41200,5627,10328564,2018-06-17 15:00,273.5
39881,39881,221670,10331223,2018-06-17 15:30,1.5
39613,39613,221670,10328335,2018-06-17 15:30,1.5
1026835,39613,95271,10328335,2018-06-17 15:30,3.5
1027103,39881,95271,10331223,2018-06-17 15:30,3.5
39697,39697,14662,10330662,2018-06-17 16:00,123.5
39511,39511,14662,10321624,2018-06-17 16:00,123.5
1026733,39511,13264,10321624,2018-06-17 16:00,311.5
1026919,39697,13264,10330662,2018-06-17 16:00,311.5
40374,40374,173,10331323,2018-06-17 16:30,316.5
1027596,40374,12652,10331323,2018-06-17 16:30,483.5
1027557,40335,12652,10331282,2018-06-17 16:30,483.5
40335,40335,173,10331282,2018-06-17 16:30,316.5
1026735,39513,150808,10321625,2018-06-17 20:00,11.5
39510,39510,15269,10321626,2018-06-17 20:00,70.5
39693,39693,8363,10330661,2018-06-17 20:00,102.5
39694,39694,15269,10330656,2018-06-17 20:00,70.5
1026915,39693,150808,10330661,2018-06-17 20:00,11.5
39513,39513,8363,10321625,2018-06-17 20:00,102.5
1026916,39694,3807,10330656,2018-06-17 20:00,338.5
1026732,39510,3807,10321626,2018-06-17 20:00,338.5
39515,39515,15090,10321627,2018-06-17 20:30,121.5
39700,39700,15090,10330658,2018-06-17 20:30,121.5
1026922,39700,133771,10330658,2018-06-17 20:30,40.5
1026737,39515,133771,10321627,2018-06-17 20:30,40.5
1014031,26809,4406,9947471,2018-06-18 11:00,316.5
26809,26809,7377,9947471,2018-06-18 11:00,127.5
39903,39903,7377,10331233,2018-06-18 11:00,127.5
1027125,39903,4406,10331233,2018-06-18 11:00,316.5
40400,40400,3403,10331679,2018-06-18 23:00,297.5
1027622,40400,12424,10331679,2018-06-18 23:00,37.5
40546,40546,3403,10332707,2018-06-18 23:00,297.5
1027768,40546,12424,10332707,2018-06-18 23:00,37.5
1027665,40443,19278,10317281,2018-06-20 12:00,61.5
1027664,40442,19277,10317280,2018-06-20 12:00,60.5
40460,40460,19276,10331743,2018-06-20 12:00,59.5
1027670,40448,8949,10317283,2018-06-20 12:00,74.5
40442,40442,6589,10317280,2018-06-20 12:00,76.5
1027710,40488,19277,10331742,2018-06-20 12:00,60.5
1027669,40447,76702,10317282,2018-06-20 12:00,39.5
1027682,40460,19278,10331743,2018-06-20 12:00,61.5
40443,40443,19276,10317281,2018-06-20 12:00,59.5
1027711,40489,8949,10331741,2018-06-20 12:00,74.5
40489,40489,156513,10331741,2018-06-20 12:00,21.5
40448,40448,156513,10317283,2018-06-20 12:00,21.5
40488,40488,6589,10331742,2018-06-20 12:00,76.5
1027684,40462,76702,10331744,2018-06-20 12:00,39.5
1027706,40484,11836,10327150,2018-06-20 14:30,165.5
1026657,39435,11836,10327142,2018-06-20 14:30,165.5
987232,10,10260,10334740,2018-06-20 22:30,12.5
10,10,10014,10334740,2018-06-20 22:30,177.5
1027795,40573,10260,10326396,2018-06-20 22:30,12.5
40573,40573,10014,10326396,2018-06-20 22:30,177.5
1028545,41323,11445,10321772,2018-06-21 13:00,105.5
194,194,11449,10336133,2018-06-21 13:00,71.5
41323,41323,11449,10321772,2018-06-21 13:00,71.5
987416,194,11445,10336133,2018-06-21 13:00,105.5
1027967,40745,159301,10332703,2018-06-21 17:00,16.5
1013974,26752,159301,10305591,2018-06-21 17:00,16.5
40745,40745,4344,10332703,2018-06-21 17:00,169.5
26752,26752,4344,10305591,2018-06-21 17:00,169.5
1028136,40914,17244,10325832,2018-06-22 12:15,285.5
40914,40914,17300,10325832,2018-06-22 12:15,96.5
987592,370,17244,10337016,2018-06-22 12:15,285.5
370,370,17300,10337016,2018-06-22 12:15,96.5
1028097,40875,5868,10329076,2018-06-22 15:00,175.5
40875,40875,234,10329076,2018-06-22 15:00,343.5
987336,114,5868,10335655,2018-06-22 15:00,175.5
114,114,234,10335655,2018-06-22 15:00,343.5
462,462,4298,10337032,2018-06-22 16:00,344.5
316,316,4298,10336842,2018-06-22 16:00,344.5
987347,125,293,10335656,2018-06-22 16:30,400.5
1028047,40825,293,10333154,2018-06-22 16:30,400.5
477,477,17251,10325830,2018-06-22 16:45,376.5
987700,478,17280,10337015,2018-06-22 16:45,219.5
987699,477,17280,10325830,2018-06-22 16:45,219.5
478,478,17251,10337015,2018-06-22 16:45,376.5
40812,40812,8777,10333146,2018-06-22 17:00,232.5
41113,41113,3827,10333391,2018-06-22 17:00,307.5
28765,28765,8777,9637391,2018-06-22 17:00,232.5
1028034,40812,8706,10333146,2018-06-22 17:00,271.5
1028335,41113,328,10333391,2018-06-22 17:00,369.5
41176,41176,3827,10331650,2018-06-22 17:00,307.5
1015987,28765,8706,9637391,2018-06-22 17:00,271.5
1028398,41176,328,10331650,2018-06-22 17:00,369.5
1028071,40849,2555,10333157,2018-06-22 17:30,494.5
1028064,40842,2555,10328221,2018-06-22 17:30,494.5
1014981,27759,5284,9637392,2018-06-22 18:00,181.5
1028040,40818,5284,10333147,2018-06-22 18:00,181.5
27759,27759,8813,9637392,2018-06-22 18:00,270.5
40818,40818,8813,10333147,2018-06-22 18:00,270.5
374,374,19276,10317284,2018-06-23 12:00,61.5
1028337,41115,76702,10333408,2018-06-23 12:00,41.5
987596,374,76702,10317284,2018-06-23 12:00,41.5
41115,41115,19276,10333408,2018-06-23 12:00,61.5
192,192,19173,10336119,2018-06-23 12:30,40.5
329,329,1820,10336844,2018-06-23 12:30,377.5
987924,702,1294,10339071,2018-06-23 12:30,354.5
702,702,1820,10339071,2018-06-23 12:30,377.5
987414,192,19184,10336119,2018-06-23 12:30,40.5
721,721,19173,10320464,2018-06-23 12:30,40.5
987551,329,1294,10336844,2018-06-23 12:30,354.5
987943,721,19184,10320464,2018-06-23 12:30,40.5
987368,146,6517,10335661,2018-06-23 13:00,102.5
146,146,4104,10335661,2018-06-23 13:00,125.5
1028366,41144,6517,10333440,2018-06-23 13:00,102.5
41144,41144,4104,10333440,2018-06-23 13:00,125.5
1027990,40768,6579,10328576,2018-06-23 14:30,43.5
41160,41160,6450,10333396,2018-06-23 14:30,252.5
41157,41157,5685,10333398,2018-06-23 14:30,259.5
1028382,41160,5674,10333396,2018-06-23 14:30,286.5
1028379,41157,6579,10333398,2018-06-23 14:30,43.5
1027989,40767,5674,10328572,2018-06-23 14:30,286.5
40768,40768,5685,10328576,2018-06-23 14:30,259.5
40767,40767,6450,10328572,2018-06-23 14:30,252.5
720,720,6488,10333393,2018-06-23 15:00,270.5
480,480,6703,10333394,2018-06-23 15:00,36.5
378,378,6520,10328571,2018-06-23 15:00,271.5
116,116,702,10335670,2018-06-23 15:00,370.5
377,377,6703,10328570,2018-06-23 15:00,36.5
41159,41159,5627,10333397,2018-06-23 15:00,275.5
987600,378,6471,10328571,2018-06-23 15:00,273.5
1028381,41159,6712,10333397,2018-06-23 15:00,109.5
987338,116,28740,10335670,2018-06-23 15:00,17.5
1028356,41134,28740,10333445,2018-06-23 15:00,17.5
40764,40764,6488,10328575,2018-06-23 15:00,270.5
1027992,40770,6712,10328574,2018-06-23 15:00,109.5
40770,40770,5627,10328574,2018-06-23 15:00,275.5
987599,377,6496,10328570,2018-06-23 15:00,265.5
1027986,40764,137196,10328575,2018-06-23 15:00,5.5
41161,41161,6520,10333392,2018-06-23 15:00,271.5
1028383,41161,6471,10333392,2018-06-23 15:00,273.5
41134,41134,702,10333445,2018-06-23 15:00,370.5
987702,480,6496,10333394,2018-06-23 15:00,265.5
987942,720,137196,10333393,2018-06-23 15:00,5.5
987697,475,9986,10335674,2018-06-23 15:30,244.5
648,648,392,10339069,2018-06-23 15:30,368.5
40766,40766,6514,10328573,2018-06-23 15:30,220.5
490,490,6514,10333395,2018-06-23 15:30,220.5
475,475,392,10335674,2018-06-23 15:30,368.5
987870,648,9986,10339069,2018-06-23 15:30,244.5
1027988,40766,6117,10328573,2018-06-23 15:30,295.5
987712,490,6117,10333395,2018-06-23 15:30,295.5
40897,40897,17243,10325837,2018-06-24 10:30,316.5
1028119,40897,27569,10325837,2018-06-24 10:30,64.5
988106,884,27569,10337018,2018-06-24 10:30,64.5
884,884,17243,10337018,2018-06-24 10:30,316.5
1028077,40855,19277,10317287,2018-06-24 12:00,62.5
987227,5,8949,10334244,2018-06-24 12:00,76.5
1028074,40852,8949,10317285,2018-06-24 12:00,76.5
5,5,6589,10334244,2018-06-24 12:00,78.5
41344,41344,156513,10334243,2018-06-24 12:00,23.5
41389,41389,19278,10334245,2018-06-24 12:00,63.5
40852,40852,6589,10317285,2018-06-24 12:00,78.5
40853,40853,19278,10317286,2018-06-24 12:00,63.5
40855,40855,156513,10317287,2018-06-24 12:00,23.5
1028566,41344,19277,10334243,2018-06-24 12:00,62.5
188,188,161081,10336120,2018-06-24 12:30,11.5
987409,187,19185,10336135,2018-06-24 12:30,41.5
1028134,40912,19185,10320444,2018-06-24 12:30,41.5
987410,188,19178,10336120,2018-06-24 12:30,41.5
987558,336,19177,10336385,2018-06-24 12:30,42.5
987565,343,19178,10320454,2018-06-24 12:30,41.5
343,343,161081,10320454,2018-06-24 12:30,11.5
187,187,27790,10336135,2018-06-24 12:30,41.5
40912,40912,27790,10320444,2018-06-24 12:30,41.5
1012726,25504,19177,10320410,2018-06-24 12:30,42.5
1028583,41361,1638,10334248,2018-06-24 13:00,372.5
987933,711,1638,10339397,2018-06-24 13:00,372.5
1028129,40907,17250,10325833,2018-06-24 13:00,313.5
40907,40907,17286,10325833,2018-06-24 13:00,188.5
987597,375,17250,10337017,2018-06-24 13:00,313.5
711,711,226169,10339397,2018-06-24 13:00,1.5
41361,41361,226169,10334248,2018-06-24 13:00,1.5
375,375,17286,10337017,2018-06-24 13:00,188.5
988099,877,5909,10334238,2018-06-24 14:30,314.5
27655,27655,3108,9947476,2018-06-24 14:30,312.5
285773,285773,149087,9903173,2018-06-24 14:30,25.5
802,802,16331,10339512,2018-06-24 14:30,53.5
797,797,149087,10339513,2018-06-24 14:30,25.5
45446,45446,16331,9903174,2018-06-24 14:30,53.5
1014877,27655,5909,9947476,2018-06-24 14:30,314.5
877,877,3108,10334238,2018-06-24 14:30,312.5
1028603,41381,7216,10334251,2018-06-24 15:00,197.5
987385,163,714,10335683,2018-06-24 15:00,218.5
41381,41381,349,10334251,2018-06-24 15:00,462.5
167,167,349,10335677,2018-06-24 15:00,462.5
41371,41371,4065,10334249,2018-06-24 15:00,214.5
1028593,41371,714,10334249,2018-06-24 15:00,218.5
988125,903,28406,10338999,2018-06-24 15:00,7.5
502,502,28406,10339000,2018-06-24 15:00,7.5
987389,167,7216,10335677,2018-06-24 15:00,197.5
163,163,4065,10335683,2018-06-24 15:00,214.5
1028563,41341,11868,10333414,2018-06-24 18:00,42.5
40769,40769,3221,10321636,2018-06-24 18:00,359.5
862,862,226138,10340253,2018-06-24 18:00,2.5
41341,41341,3221,10333414,2018-06-24 18:00,359.5
379,379,226138,10337008,2018-06-24 18:00,2.5
1027991,40769,11868,10321636,2018-06-24 18:00,42.5
50,50,3807,10321633,2018-06-24 20:00,340.5
33,33,150808,10321630,2018-06-24 20:00,13.5
1028579,41357,14658,10333411,2018-06-24 20:00,261.5
41340,41340,150808,10333412,2018-06-24 20:00,13.5
41357,41357,3807,10333411,2018-06-24 20:00,340.5
987255,33,14662,10321630,2018-06-24 20:00,125.5
1028562,41340,14662,10333412,2018-06-24 20:00,125.5
987272,50,14658,10321633,2018-06-24 20:00,261.5
1028580,41358,15269,10333413,2018-06-24 20:30,72.5
41358,41358,9093,10333413,2018-06-24 20:30,125.5
881,881,9093,10321635,2018-06-24 20:30,125.5
34,34,12065,10321631,2018-06-24 20:30,151.5
988103,881,15269,10321635,2018-06-24 20:30,72.5
41325,41325,12065,10333416,2018-06-24 20:30,151.5
1028547,41325,8363,10333416,2018-06-24 20:30,104.5
987256,34,8363,10321631,2018-06-24 20:30,104.5
1014504,27282,5650,10286571,2018-06-25 17:45,240.5
987283,61,5650,10335463,2018-06-25 17:45,240.5
27282,27282,6007,10286571,2018-06-25 17:45,290.5
61,61,6007,10335463,2018-06-25 17:45,290.5
987298,76,3578,10335451,2018-06-26 15:30,246.5
181,181,2742,10335687,2018-06-26 15:30,385.5
987403,181,3578,10335687,2018-06-26 15:30,246.5
76,76,2742,10335451,2018-06-26 15:30,385.5
29019,29019,3455,10304887,2018-06-26 17:30,154.5
1015323,28101,35513,10304889,2018-06-26 17:30,42.5
987459,237,35514,10335446,2018-06-26 17:30,40.5
987458,236,35513,10335447,2018-06-26 17:30,42.5
236,236,13485,10335447,2018-06-26 17:30,164.5
28101,28101,13485,10304889,2018-06-26 17:30,164.5
1014475,27253,11969,10305772,2018-06-26 17:30,253.5
1016241,29019,35514,10304887,2018-06-26 17:30,40.5
237,237,3455,10335446,2018-06-26 17:30,154.5
987449,227,11969,10335448,2018-06-26 17:30,253.5
987980,758,358,10339089,2018-06-27 9:00,387.5
1414,1414,358,10340636,2018-06-27 9:00,387.5
987536,314,392,10336829,2018-06-27 16:00,370.5
987461,239,391,10335696,2018-06-27 16:00,162.5
239,239,392,10335696,2018-06-27 16:00,370.5
314,314,391,10336829,2018-06-27 16:00,162.5
987559,337,838,10335715,2018-06-27 17:00,383.5
988657,1435,838,10336129,2018-06-27 17:00,383.5
1015239,28017,8813,9637395,2018-06-27 18:00,272.5
28017,28017,8655,9637395,2018-06-27 18:00,279.5
987510,288,8813,10336123,2018-06-27 18:00,272.5
288,288,8655,10336123,2018-06-27 18:00,279.5
1359,1359,27813,10340560,2018-06-28 12:30,52.5
27378,27378,27813,9903182,2018-06-28 12:30,52.5
39217,39217,17558,10318075,2018-06-28 13:45,257.5
1026439,39217,17506,10318075,2018-06-28 13:45,267.5
988120,898,17506,10340527,2018-06-28 13:45,267.5
898,898,17558,10340527,2018-06-28 13:45,257.5
29094,29094,16315,9903184,2018-06-28 14:30,108.5
1363,1363,16315,10340561,2018-06-28 14:30,108.5
1566,1566,1319,10335717,2018-06-28 15:00,375.5
394,394,3452,10336830,2018-06-28 15:00,111.5
988788,1566,3452,10335717,2018-06-28 15:00,111.5
987616,394,1319,10336830,2018-06-28 15:00,375.5
1015579,28357,16727,9053059,2018-06-29 12:00,265.5
956,956,5551,10340526,2018-06-29 12:00,291.5
28357,28357,5551,9053059,2018-06-29 12:00,291.5
988178,956,16727,10340526,2018-06-29 12:00,265.5
987744,522,76143,10337011,2018-06-29 20:30,45.5
517,517,76143,10337012,2018-06-29 20:30,45.5
768,768,12090,10339117,2018-06-29 22:00,28.5
989022,1800,12090,10339113,2018-06-29 22:00,28.5
1811,1811,5428,10339105,2018-06-29 22:00,485.5
987989,767,5428,10339103,2018-06-29 22:00,485.5
595,595,18455,10339033,2018-06-30 12:00,239.5
1014783,27561,13086,9393428,2018-06-30 12:00,327.5
27561,27561,18455,9393428,2018-06-30 12:00,239.5
987817,595,13086,10339033,2018-06-30 12:00,327.5
987901,679,265,10335766,2018-06-30 13:00,406.5
629,629,265,10335767,2018-06-30 13:00,406.5
988146,924,142502,10340517,2018-06-30 14:30,33.5
982,982,142398,10327173,2018-06-30 14:30,33.5
924,924,142398,10340517,2018-06-30 14:30,33.5
988204,982,142502,10327173,2018-06-30 14:30,33.5
987771,549,244,10327786,2018-06-30 15:00,345.5
987765,543,244,10335752,2018-06-30 15:00,345.5
543,543,3260,10335752,2018-06-30 15:00,360.5
549,549,3260,10327786,2018-06-30 15:00,360.5
821,821,10260,10339546,2018-06-30 20:30,15.5
811,811,10260,10338987,2018-06-30 20:30,15.5
988043,821,175,10339546,2018-06-30 20:30,257.5
988033,811,175,10338987,2018-06-30 20:30,257.5
1016238,29016,16514,9903190,2018-07-01 14:30,61.5
989279,2057,16514,10343441,2018-07-01 14:30,61.5
988131,909,9093,10339536,2018-07-01 18:00,127.5
909,909,14658,10339536,2018-07-01 18:00,263.5
987761,539,133771,10321643,2018-07-01 18:00,43.5
888,888,7224,10339539,2018-07-01 18:00,152.5
988110,888,133771,10339539,2018-07-01 18:00,43.5
539,539,7224,10321643,2018-07-01 18:00,152.5
534,534,14658,10321637,2018-07-01 18:00,263.5
987756,534,9093,10321637,2018-07-01 18:00,127.5
988032,810,6292,10338986,2018-07-01 19:30,169.5
988060,838,6292,10339545,2018-07-01 19:30,169.5
810,810,12408,10338986,2018-07-01 19:30,221.5
838,838,12408,10339545,2018-07-01 19:30,221.5
890,890,8363,10339540,2018-07-01 20:00,106.5
989370,2148,3221,10339535,2018-07-01 20:00,361.5
2148,2148,15269,10339535,2018-07-01 20:00,74.5
987774,552,3221,10321640,2018-07-01 20:00,361.5
988112,890,3807,10339540,2018-07-01 20:00,342.5
552,552,15269,10321640,2018-07-01 20:00,74.5
987772,550,3807,10321639,2018-07-01 20:00,342.5
550,550,8363,10321639,2018-07-01 20:00,106.5
988117,895,12065,10339541,2018-07-01 20:45,153.5
895,895,14662,10339541,2018-07-01 20:45,127.5
987763,541,12065,10321638,2018-07-01 20:45,153.5
541,541,14662,10321638,2018-07-01 20:45,127.5
1026857,39635,142502,10327145,2018-07-03 12:30,35.5
989547,2325,142502,10344334,2018-07-03 12:30,35.5
989435,2213,265,10339151,2018-07-03 18:45,408.5
989473,2251,265,10339153,2018-07-03 18:45,408.5
988200,978,14732,10327630,2018-07-04 11:00,98.5
978,978,4370,10327630,2018-07-04 11:00,345.5
1014731,27509,14732,9564441,2018-07-04 11:00,98.5
27509,27509,4370,9564441,2018-07-04 11:00,345.5
27477,27477,16727,9053090,2018-07-04 12:00,267.5
988675,1453,27563,10341138,2018-07-04 12:00,58.5
1014699,27477,27563,9053090,2018-07-04 12:00,58.5
1453,1453,16727,10341138,2018-07-04 12:00,267.5
950,950,17300,10327507,2018-07-04 13:00,100.5
989093,1871,17246,10341248,2018-07-04 13:00,252.5
988172,950,17246,10327507,2018-07-04 13:00,252.5
1871,1871,17300,10341248,2018-07-04 13:00,100.5
988610,1388,10132,10340567,2018-07-04 23:00,84.5
1015193,27971,10132,9403840,2018-07-04 23:00,84.5
988247,1025,2764,10335814,2018-07-05 9:00,356.5
1025,1025,3781,10335814,2018-07-05 9:00,363.5
988256,1034,2764,10328208,2018-07-05 9:00,356.5
1034,1034,3781,10328208,2018-07-05 9:00,363.5
1041,1041,10497,10328432,2018-07-05 18:45,402.5
988687,1465,764,10341137,2018-07-05 18:45,403.5
1465,1465,10497,10341137,2018-07-05 18:45,402.5
988263,1041,764,10328432,2018-07-05 18:45,403.5
1113,1113,9285,10335834,2018-07-06 16:30,285.5
989294,2072,6967,10341354,2018-07-06 16:30,399.5
989293,2071,3431,10341274,2018-07-06 16:30,368.5
2072,2072,9285,10341354,2018-07-06 16:30,285.5
